player_name,team_name,position,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,id,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player_name_lower,Player Name,Age,Market Value,Club,Nationality,Market Value Num,log_Market_Value,Age_sq,per90,goals_per90,assists_per90,xG_per90,xA_per90,Club_Avg_Value,Position_Central Midfield,Position_Centre-Back,Position_Centre-Forward,Position_Defensive Midfield,Position_Left Midfield,Position_Left Winger,Position_Left-Back,Position_Right Midfield,Position_Right Winger,Position_Right-Back,Position_Second Striker,Predicted_Market_Value,Value_Difference
Nathan Collins,Brentford,D,39,1,100.0,116,86,37.55458515,377,956,1333,83.10473815,79,53.7414966,68,32,2,0,0,123,4,4,3,9,190,0,0,9,8,106,1,2,1.2758542,2.1754,19,0,5.263157895,58,1,3,0.0,47,55.29411765,1,0,1,2143732,271,34,10.0,0,29,2702.0,2,36,1,0,0,1,0.0,0,0,0,1,305,1,0,6.75625,0,0,0,0,0,0,0,0,2702.0,0.0,0,18,1,10,6,3.0,50.0,0,27,12,44.44444444,10,94,6,1,126,54.31034483,229,574,1030,1604,19,1,2043,17,6,0,nathan collins,Nathan Collins,24.0,€25.00m,Brentford FC,Ireland,25000000.0,17.034386422832473,576.0,30.022222222222222,0.03330864915700065,0.0666172983140013,0.07245963537613921,0.04249697992328574,16000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14740694.0,-10259306.0
Ethan Pinnock,Brentford,D,6,0,0.0,9,9,50.0,23,87,110,82.70676692,13,56.52173913,10,4,0,0,0,11,0,0,0,1,27,0,0,1,3,14,0,0,0.06031063,0.0106,0,0,0.0,1,0,0,0.0,7,63.63636364,0,0,0,2263389,23,5,0.0,0,4,321.0,0,5,1,0,0,0,0.0,0,0,0,0,27,0,0,6.725,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,1.0,100.0,0,5,4,80.0,0,14,1,0,20,58.82352941,18,40,93,133,1,0,196,2,1,0,ethan pinnock,Ethan Pinnock,32.0,€2.50m,Brentford FC,Jamaica,2500000.0,14.731801689838349,1024.0,3.566666666666667,0.0,0.0,0.002971954284240324,0.016909475020163493,16000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121247.5,-378752.5
Antoni Milambo,Brentford,M,0,0,0.0,3,0,0.0,5,3,8,72.72727273,2,66.66666667,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0116086,0.0,0,0,0.0,0,0,0,0.0,3,100.0,0,0,0,2143702,3,0,0.0,0,1,45.0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,3,1,33.33333333,0,0,0,0,5,83.33333333,0,7,4,11,0,0,19,0,0,0,antoni milambo,Antoni Milambo,20.0,€12.00m,Brentford FC,Netherlands,12000000.0,16.300417291085605,400.0,0.5,0.0,0.0,0.0,0.023216735665286696,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10172325.0,-1827675.0
Keane Lewis-Potter,Brentford,D,17,21,34.42622951,129,17,26.15384615,207,158,365,76.84210526,11,28.94736842,27,33,3,0,0,80,6,2,10,5,32,0,0,15,9,93,1,0,2.29637744,2.912,15,0,10.71428571,0,3,6,0.0,65,49.61832061,1,0,2,2143704,110,9,18.0,1,19,1721.0,3,1,0,0,0,0,0.0,0,0,0,0,233,6,0,6.66969697,0,1,0,0,0,0,0,0,573.6666667,0.0,6,18,10,9,9,15.0,35.71428571,0,19,11,57.89473684,18,39,42,61,76,44.9704142,65,287,188,475,28,1,849,31,1,0,keane lewis-potter,Keane Lewis-Potter,24.0,€20.00m,Brentford FC,England,20000000.0,16.811242881518265,576.0,19.122222222222224,0.15688544962411116,0.15688544962411116,0.15228347643513723,0.12008940239368847,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17486754.0,-2513246.0
Frank Onyeka,Brentford,M,2,0,0.0,10,1,50.0,19,9,28,77.77777778,1,50.0,1,6,1,0,0,5,1,0,0,0,3,0,0,0,2,8,0,0,0.36951338,0.0,3,0,0.0,0,0,1,0.0,7,50.0,0,0,0,2143730,8,0,1.0,0,0,88.0,0,0,0,0,0,0,0.0,0,0,0,0,13,0,0,6.64,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2.0,50.0,0,2,0,0.0,1,3,4,0,8,50.0,2,25,11,36,0,0,55,3,0,0,frank onyeka,Frank Onyeka,27.0,€2.50m,Brentford FC,Nigeria,2500000.0,14.731801689838349,729.0,0.9777777777777777,0.0,1.0227168131235023,0.0,0.37790754640009366,16000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911668.5,1411668.5
Kristoffer Ajer,Brentford,D,12,1,14.28571429,54,23,29.11392405,146,350,496,78.98089172,55,57.89473684,40,25,1,0,0,51,1,1,2,4,102,0,0,5,7,81,0,0,0.71226843,0.7805,22,0,0.0,0,0,1,0.0,42,50.60240964,0,0,0,2163600,132,15,4.0,0,18,1648.0,0,14,0,0,0,1,0.0,0,0,0,0,170,2,0,6.636,0,0,0,0,0,0,0,0,0.0,0.0,0,8,2,5,3,2.0,20.0,0,35,20,57.14285714,4,40,10,7,97,54.49438202,79,249,379,628,10,0,921,5,3,0,kristoffer ajer,Kristoffer Ajer,27.0,€12.00m,Brentford FC,Norway,12000000.0,16.300417291085605,729.0,18.31111111111111,0.0,0.0546116206611295,0.04262436992601157,0.03889813330805827,16000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10816514.0,-1183486.0
Reiss Nelson,Brentford,M,2,0,0.0,29,2,66.66666667,50,16,66,92.95774648,0,0.0,0,9,1,0,0,16,0,2,0,0,2,0,0,4,2,13,0,0,0.11217079,0.7111,0,0,0.0,0,0,1,0.0,11,45.83333333,0,0,1,2427338,5,0,2.0,0,0,140.0,0,1,0,0,0,0,0.0,0,0,0,0,23,2,0,6.588888889,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,4,1,5.0,41.66666667,0,4,3,75.0,2,3,12,2,11,45.83333333,3,55,16,71,5,0,112,2,0,0,reiss nelson,Reiss Nelson,25.0,€10.00m,Arsenal FC,England,10000000.0,16.118095750958314,625.0,1.5555555555555556,0.0,0.6428530102306484,0.4571327755750141,0.07210933001144992,51833333.333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24754148.0,14754148.0
Aaron Hickey,Brentford,D,7,0,0.0,35,10,45.45454545,96,128,224,83.58208955,9,50.0,9,19,0,0,0,33,0,1,1,0,20,0,0,5,6,32,0,0,0.13462922,0.4147,6,0,0.0,0,0,0,0.0,21,47.72727273,0,0,0,2143748,44,7,0.0,0,7,625.0,0,4,0,0,0,0,0.0,0,0,0,0,78,0,0,6.577777778,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,0.0,0.0,0,13,7,53.84615385,0,15,7,4,30,48.38709677,22,122,146,268,5,0,418,8,1,0,aaron hickey,Aaron Hickey,23.0,€5.00m,Brentford FC,Scotland,5000000.0,15.424948670398354,529.0,6.944444444444445,0.0,0.0,0.05971671400793183,0.01938657976332514,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6937445.0,1937445.0
Rico Henry,Brentford,D,16,3,12.0,75,23,38.98305085,171,199,370,76.92307692,19,47.5,21,25,1,0,0,72,1,0,1,3,41,0,0,9,8,68,1,3,0.54618954,0.1792,15,0,0.0,0,0,1,0.0,47,50.0,0,0,0,2143722,111,8,4.0,0,14,1334.0,2,5,0,0,0,1,0.0,0,0,0,0,218,3,0,6.433333333,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,4,0,15.0,50.0,0,15,11,73.33333333,4,41,30,25,66,49.25373134,59,239,242,481,5,0,817,17,2,0,rico henry,Rico Henry,27.0,€10.00m,Brentford FC,England,10000000.0,16.118095750958314,729.0,14.822222222222223,0.0,0.06746622134962578,0.012089946865852939,0.03684934440449028,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10196626.0,196626.0
Jan Paul van Hecke,Brighton &amp; Hove Albion,D,112,10,47.61904762,300,118,46.82539683,755,1217,1972,87.02559576,104,59.09090909,72,33,3,0,0,106,2,2,7,8,175,0,0,4,20,122,3,0,1.49070299,2.3545,27,0,13.63636364,11,3,6,0.0,90,64.28571429,1,0,1,2137114,294,38,12.0,0,33,2941.0,4,28,1,0,0,1,0.0,0,0,0,0,328,3,0,7.281818182,0,2,0,0,0,0,0,0,980.3333333,0.0,0,17,5,5,10,3.0,60.0,0,51,28,54.90196078,12,209,5,21,194,61.39240506,252,982,1284,2266,22,5,2739,40,9,0,jan paul van hecke,Jan Paul van Hecke,25.0,€28.00m,Brighton & Hove Albion,Netherlands,28000000.0,17.147715103853763,625.0,32.67777777777778,0.09180548023633722,0.09180548023633722,0.07205200107215198,0.045618234628897934,15365217.391304348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26420356.0,-1579644.0
Olivier Boscagli,Brighton &amp; Hove Albion,D,35,5,33.33333333,91,32,41.02564103,247,405,652,86.47214854,17,56.66666667,13,12,1,0,0,54,0,0,0,3,42,0,0,1,5,26,0,0,0.46156584,0.0382,7,0,0.0,29,0,1,0.0,29,69.04761905,0,0,0,2469519,102,18,4.0,0,9,819.0,0,2,0,0,0,0,0.0,0,0,0,0,121,2,0,6.966666667,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2.0,100.0,0,16,9,56.25,4,65,2,15,46,63.88888889,78,316,438,754,1,0,902,11,2,0,olivier boscagli,Olivier Boscagli,27.0,€15.00m,Brighton & Hove Albion,France,15000000.0,16.52356082573315,729.0,9.1,0.0,0.10988998913188008,0.004197797584837819,0.050721465141247105,15365217.391304348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001389.0,-4998611.0
Lewis Dunk,Brighton &amp; Hove Albion,D,53,1,20.0,164,75,48.38709677,544,1498,2042,92.14801444,68,59.13043478,47,30,0,0,0,121,1,0,5,6,132,0,0,4,19,83,1,2,0.5215836,1.1728,14,0,0.0,137,0,0,0.0,45,55.55555556,0,0,0,2137100,174,29,6.0,0,28,2574.0,1,26,0,0,0,1,0.0,0,0,0,1,198,2,0,6.916666667,0,0,0,0,0,0,0,0,0.0,0.0,2,16,3,12,2,4.0,100.0,0,33,21,63.63636364,6,97,4,5,113,57.65306122,155,652,1564,2216,19,1,2552,8,10,0,lewis dunk,Lewis Dunk,33.0,€1.50m,Brighton & Hove Albion,England,1500000.0,14.220976332738882,1089.0,28.6,0.0,0.0,0.041006978668888576,0.018237182434551597,15365217.391304348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935016.5,435016.5
Yankuba Minteh,Brighton &amp; Hove Albion,M,16,31,22.62773723,185,12,42.85714286,288,94,382,67.01754386,19,39.58333333,29,31,4,0,0,90,10,4,15,1,14,0,0,30,19,157,0,1,4.60731203,3.5785,29,0,5.0,0,2,6,0.0,133,50.95785441,0,0,0,2137151,188,15,42.0,1,24,2174.0,10,0,0,2,0,0,0.0,0,0,0,1,470,18,0,6.829032258,0,1,0,0,0,0,0,0,1087.0,0.0,0,33,7,15,10,60.0,54.05405405,0,51,33,64.70588235,40,39,111,137,152,49.19093851,28,445,125,570,40,0,1183,22,3,0,yankuba minteh,Yankuba Minteh,20.0,€25.00m,Brighton & Hove Albion,The Gambia,25000000.0,17.034386422832473,400.0,24.155555555555555,0.08279665385603106,0.16559330771206213,0.1481439129119036,0.1907350096773189,15365217.391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23852374.0,-1147626.0
Ferdi Kadıoğlu,Brighton &amp; Hove Albion,D,24,22,21.56862745,356,41,46.59090909,603,456,1059,85.54119548,28,48.27586207,30,34,0,0,0,121,0,3,6,9,76,0,0,17,37,110,0,0,2.61480204,1.9659,19,0,3.846153846,0,1,1,0.0,101,55.80110497,0,0,2,2137110,179,24,19.0,0,31,2864.0,6,7,0,1,0,0,0.0,0,0,0,0,364,10,0,6.823529412,0,1,0,0,0,0,0,0,2864.0,0.0,0,12,14,8,12,12.0,54.54545455,0,55,38,69.09090909,18,51,22,102,129,53.9748954,88,723,515,1238,26,2,1884,35,6,0,ferdi kadıoğlu,Ferdi Kadıoğlu,25.0,€20.00m,Brighton & Hove Albion,Türkiye,20000000.0,16.811242881518265,625.0,31.822222222222223,0.03142457113054678,0.0,0.06177756438554192,0.08216903269827883,15365217.391304348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17746484.0,-2253516.0
Joël Veltman,Brighton &amp; Hove Albion,D,9,2,11.76470588,80,12,30.76923077,154,158,312,80.20565553,19,65.51724138,10,22,0,0,0,39,0,0,1,1,41,0,0,2,7,31,0,0,0.1491724,0.952,9,0,33.33333333,0,1,1,0.0,53,71.62162162,0,0,0,2196322,77,18,4.0,1,8,976.0,2,6,0,0,0,0,0.0,0,0,0,0,138,4,0,6.815,0,0,0,0,0,0,0,0,976.0,0.0,0,3,0,1,1,2.0,40.0,0,29,17,58.62068966,4,23,5,17,72,69.90291262,39,208,181,389,3,0,682,22,5,0,joël veltman,Joël Veltman,33.0,€500k,Brighton & Hove Albion,Netherlands,500000.0,13.122365377402328,1089.0,10.844444444444445,0.09221302972159144,0.0,0.08778680429495506,0.013755638954841129,15365217.391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,646882.1,146882.125
Kaoru Mitoma,Brighton &amp; Hove Albion,M,15,8,19.04761905,223,12,63.15789474,343,116,459,82.55395683,15,41.66666667,21,24,1,0,0,61,4,8,6,1,17,0,0,23,16,118,0,2,2.8061081,3.7819,30,0,10.34482759,0,3,4,0.0,62,38.99371069,1,0,2,2137155,97,9,31.0,1,18,1663.0,4,1,0,1,0,0,0.0,0,0,0,0,235,10,0,6.808333333,0,1,0,0,0,0,0,0,554.3333333,0.0,0,23,6,10,13,26.0,44.82758621,0,17,11,64.70588235,30,24,58,42,77,39.48717949,19,415,141,556,29,0,887,19,4,0,kaoru mitoma,Kaoru Mitoma,28.0,€35.00m,Brighton & Hove Albion,Japan,35000000.0,17.370858648025116,784.0,18.477777777777778,0.16235709794264092,0.05411903264754697,0.20467276956975788,0.151863855876446,15365217.391304348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24115776.0,-10884224.0
Diego Gómez,Brighton &amp; Hove Albion,M,17,6,30.0,156,17,43.58974359,319,241,560,78.2122905,52,58.42696629,37,30,1,0,0,104,4,6,9,0,27,0,0,26,29,158,0,2,1.68692749,5.3698,48,0,13.88888889,0,5,6,0.0,104,46.22222222,0,0,1,2137118,156,16,21.0,1,25,2052.0,1,3,0,0,0,1,0.0,0,0,0,0,282,18,0,6.776666667,0,4,0,0,0,0,0,0,410.4,0.0,2,22,14,13,14,18.0,47.36842105,0,77,49,63.63636364,21,36,38,20,156,49.68152866,39,439,277,716,36,1,1142,10,9,0,diego gómez,Diego Gómez,22.0,€9.00m,Brighton & Hove Albion,Paraguay,9000000.0,16.012735246411598,484.0,22.8,0.21929814943063622,0.043859629886127245,0.23551744056252605,0.07398801535613361,15365217.391304348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15655603.0,6655603.0
Maxim De Cuyper,Brighton &amp; Hove Albion,D,18,23,36.50793651,112,11,32.35294118,219,254,473,83.42151675,8,32.0,17,27,1,0,0,59,7,1,3,0,24,0,0,4,14,58,0,1,2.30863619,1.7056,16,0,18.18181818,0,2,3,0.0,44,51.76470588,1,0,1,2137133,94,10,22.0,0,14,1220.0,1,2,0,1,0,1,0.0,0,0,0,0,170,9,0,6.75,0,1,0,0,0,0,0,0,610.0,0.0,3,5,6,2,6,5.0,38.46153846,0,21,12,57.14285714,21,43,13,63,52,47.27272727,34,287,280,567,11,1,832,18,2,0,maxim de cuyper,Maxim De Cuyper,24.0,€10.00m,Brighton & Hove Albion,Belgium,10000000.0,16.118095750958314,576.0,13.555555555555555,0.14754087476492847,0.07377043738246424,0.125822857999531,0.1703091014932858,15365217.391304348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15885106.0,5885106.0
Mats Wieffer,Brighton &amp; Hove Albion,D,23,3,20.0,181,40,54.05405405,364,342,706,83.6492891,41,47.6744186,45,25,3,0,0,101,4,2,5,5,71,0,0,22,35,142,0,1,1.85481122,1.9257,29,0,11.11111111,0,2,5,0.0,94,49.21465969,0,0,1,2137135,138,25,20.0,1,22,1824.0,2,6,0,0,0,0,0.0,0,0,0,0,235,10,0,6.74,0,1,0,0,0,0,0,0,912.0,0.0,0,12,6,7,6,9.0,45.0,0,64,40,62.5,20,43,20,15,135,48.73646209,74,456,388,844,18,2,1380,22,8,0,mats wieffer,Mats Wieffer,25.0,€20.00m,Brighton & Hove Albion,Netherlands,20000000.0,16.811242881518265,625.0,20.266666666666666,0.09868416183347278,0.14802624275020917,0.09501804522135927,0.09152024530251054,15365217.391304348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16869146.0,-3130854.0
Matt O'Riley,Brighton &amp; Hove Albion,M,1,4,57.14285714,18,1,33.33333333,30,31,61,87.14285714,2,28.57142857,5,6,0,0,0,2,0,1,0,0,2,0,0,1,3,12,0,0,0.17190449,1.2045,2,0,25.0,0,1,1,0.0,6,46.15384615,0,0,0,2137157,9,0,4.0,1,2,203.0,1,1,0,0,1,0,100.0,0,1,0,0,22,1,0,6.725,0,0,0,0,0,0,0,0,203.0,0.0,0,3,1,2,2,0.0,0.0,0,5,2,40.0,4,2,1,7,8,40.0,3,35,35,70,4,0,108,1,0,0,matt o'riley,Matt O'Riley,24.0,€18.00m,Brighton & Hove Albion,Denmark,18000000.0,16.705882371415992,576.0,2.2555555555555555,0.44334778811325465,0.0,0.5340124107824152,0.0762134754082371,15365217.391304348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16708461.0,-1291539.0
Danny Welbeck,Brighton &amp; Hove Albion,F,8,0,0.0,135,5,55.55555556,211,142,353,79.3258427,17,32.0754717,36,34,1,0,1,47,4,10,9,1,28,0,0,19,12,104,1,1,1.37503793,11.9763,24,1,25.0,0,13,14,0.0,39,36.44859813,2,0,1,2137159,92,9,20.0,3,23,2068.0,4,0,0,0,3,0,33.33333333,0,1,0,0,176,13,0,6.702941176,0,8,0,0,0,0,0,0,159.0769231,33.33333333,3,41,11,18,25,10.0,40.0,0,21,12,57.14285714,20,11,25,2,56,35.0,9,291,154,445,52,1,713,8,5,0,danny welbeck,Danny Welbeck,34.0,€900k,Brighton & Hove Albion,England,900000.0,13.710151153416941,1156.0,22.977777777777778,0.5657637769886851,0.04352029053759116,0.521212055565353,0.05984205021380793,15365217.391304348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949749.06,49749.0625
Solly March,Brighton &amp; Hove Albion,M,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,1,100.0,0,0,0,2704366,0,0,0.0,0,0,11.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,100.0,0,0,0,0,0,0,2,1,0,0,solly march,Solly March,30.0,€1.50m,Brighton & Hove Albion,England,1500000.0,14.220976332738882,900.0,0.12222222222222222,0.0,0.0,0.0,0.0,15365217.391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1586201.8,86201.75
Diego Coppola,Brighton &amp; Hove Albion,D,3,0,0.0,10,2,25.0,37,64,101,88.59649123,10,55.55555556,8,5,0,0,0,6,0,0,0,1,13,0,0,0,2,14,0,0,0.01608239,0.0,4,0,0.0,0,0,0,0.0,3,33.33333333,0,0,0,2196324,13,1,0.0,0,2,201.0,0,2,0,0,0,0,0.0,0,0,0,0,15,0,0,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1.0,100.0,0,2,2,100.0,0,7,1,0,13,48.14814815,8,42,72,114,0,0,142,0,2,0,diego coppola,Diego Coppola,21.0,€6.00m,Brighton & Hove Albion,Italy,6000000.0,15.607270193858982,441.0,2.2333333333333334,0.0,0.0,0.0,0.00720103790580042,15365217.391304348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7343877.5,1343877.5
Georginio Rutter,Brighton &amp; Hove Albion,M,17,3,15.0,146,16,59.25925926,208,84,292,69.68973747,19,38.7755102,30,29,3,0,0,58,8,2,13,2,26,0,0,57,15,162,0,0,2.59915776,2.599,29,0,7.692307692,0,3,6,0.0,90,40.54054054,0,0,0,2137153,127,10,24.0,2,20,1749.0,10,1,1,0,0,0,0.0,0,0,0,1,337,18,0,6.675862069,0,1,0,0,0,0,0,0,583.0,0.0,0,24,15,13,13,26.0,44.82758621,0,31,19,61.29032258,24,38,58,20,109,40.22140221,27,307,112,419,39,0,884,33,2,0,georginio rutter,Georginio Rutter,23.0,€28.00m,Brighton & Hove Albion,France,28000000.0,17.147715103853763,529.0,19.433333333333334,0.15437384852117572,0.15437384852117572,0.13373921076884523,0.13374732877495948,15365217.391304348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19603034.0,-8396966.0
Charalampos Kostoulas,Brighton &amp; Hove Albion,F,4,0,0.0,36,1,25.0,56,23,79,74.52830189,16,42.10526316,22,18,1,0,0,22,3,2,3,0,4,0,0,10,3,56,0,0,0.28914626,1.923,7,0,11.76470588,0,2,3,0.0,27,44.26229508,1,0,0,2375712,27,1,7.0,0,2,337.0,3,0,0,0,0,0,0.0,0,0,0,0,77,5,0,6.670588235,0,1,0,0,0,0,0,0,168.5,0.0,0,16,1,7,7,9.0,37.5,0,11,7,63.63636364,7,8,24,5,43,43.43434343,4,74,32,106,17,0,231,7,2,0,charalampos kostoulas,Charalampos Kostoulas,18.0,€7.00m,Brighton & Hove Albion,Greece,7000000.0,15.76142084987672,324.0,3.7444444444444445,0.5341232026383312,0.2670616013191656,0.5135594593367555,0.0772198632110478,15365217.391304348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9679969.0,2679969.0
Brajan Gruda,Brighton &amp; Hove Albion,M,9,3,21.42857143,90,7,53.84615385,154,40,194,78.22580645,8,72.72727273,3,18,1,0,0,40,1,2,4,0,2,0,0,17,5,69,1,0,0.88002119,1.7211,11,0,6.25,0,1,2,0.0,48,42.10526316,0,0,0,2137149,54,2,16.0,0,8,740.0,2,0,0,0,0,0,0.0,0,0,0,0,148,3,0,6.633333333,0,1,0,0,0,0,0,0,740.0,0.0,1,8,8,6,6,20.0,37.73584906,0,14,5,35.71428571,16,23,53,14,56,44.8,13,198,50,248,16,0,442,14,2,0,brajan gruda,Brajan Gruda,21.0,€22.00m,Brighton & Hove Albion,Germany,22000000.0,16.906553056777135,441.0,8.222222222222221,0.12162147370361308,0.12162147370361308,0.2093227183912885,0.1070294740182073,15365217.391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20097324.0,-1902676.0
Brajan Gruda,Brighton &amp; Hove Albion,M,9,3,21.42857143,90,7,53.84615385,154,40,194,78.22580645,8,72.72727273,3,18,1,0,0,40,1,2,4,0,2,0,0,17,5,69,1,0,0.88002119,1.7211,11,0,6.25,0,1,2,0.0,48,42.10526316,0,0,0,2137149,54,2,16.0,0,8,740.0,2,0,0,0,0,0,0.0,0,0,0,0,148,3,0,6.633333333,0,1,0,0,0,0,0,0,740.0,0.0,1,8,8,6,6,20.0,37.73584906,0,14,5,35.71428571,16,23,53,14,56,44.8,13,198,50,248,16,0,442,14,2,0,brajan gruda,Brajan Gruda,21.0,€20.00m,Brighton & Hove Albion,Germany,20000000.0,16.811242881518265,441.0,8.222222222222221,0.12162147370361308,0.12162147370361308,0.2093227183912885,0.1070294740182073,15365217.391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20097324.0,97324.0
Jack Hinshelwood,Brighton &amp; Hove Albion,M,18,0,0.0,134,9,37.5,253,217,470,82.89241623,11,33.33333333,22,24,3,0,0,57,2,6,7,1,22,0,0,9,10,78,0,2,1.96149759,4.3713,33,0,9.375,0,3,6,0.0,29,34.11764706,0,0,2,2168641,97,5,12.0,1,17,1506.0,2,5,1,0,0,0,0.0,0,0,0,0,147,9,0,6.630434783,0,2,0,0,0,0,0,0,502.0,0.0,0,26,6,12,13,3.0,33.33333333,0,17,12,70.58823529,12,35,9,7,40,33.89830508,24,324,243,567,32,0,756,9,0,0,jack hinshelwood,Jack Hinshelwood,20.0,€20.00m,Brighton & Hove Albion,England,20000000.0,16.811242881518265,400.0,16.733333333333334,0.17928276138480395,0.17928276138480395,0.2612329116137978,0.11722090146161267,15365217.391304348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17731158.0,-2268842.0
